[16/Jan/2026:13:52:41 -0800] - - 301 - HEAD http default.him-edu.local "/" [Client 172.19.0.1] [Length 0] [Gzip -] [Sent-to 10.42.0.1] "curl/8.14.1" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[16/Jan/2026:16:17:38 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (X11; Linux x86_64; rv:140.0) Gecko/20100101 Firefox/140.0" "-"
[17/Jan/2026:08:47:58 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - - 301 - GET http default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
[17/Jan/2026:08:48:01 -0800] - 301 301 - GET https default.him-edu.local "/" [Client 172.19.0.1] [Length 166] [Gzip -] [Sent-to 10.42.0.1] "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.85 Mobile/15E148 Safari/604.1" "-"
